 "g" , "hw" , "pos" , "sub" , "f" ,
 "http://faclair.ac.uk/sources/Seotal" , "radius" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Mathematics]" ,
 "http://faclair.ac.uk/sources/Seotal" , "radon" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Science]" ,
 "http://faclair.ac.uk/sources/Seotal" , "rag" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Music]" ,
 "http://faclair.ac.uk/sources/Seotal" , "ragtime" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Music]" ,
 "http://faclair.ac.uk/sources/Seotal" , "raidhfil" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "raisean" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "raiseanadh" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "raiseanail" , "http://faclair.ac.uk/meta/Adjective" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Mathematics]" ,
 "http://faclair.ac.uk/sources/Seotal" , "raiseanailich" , "http://faclair.ac.uk/meta/Verb" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Mathematics]" ,
 "http://faclair.ac.uk/sources/Seotal" , "raiseanailich na bloighean a leanas" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Mathematics]" ,
 "http://faclair.ac.uk/sources/Seotal" , "rallentando" , "http://faclair.ac.uk/meta/Adjective" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Music]" ,
 "http://faclair.ac.uk/sources/Seotal" , "ran na càraid" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Music]" ,
 "http://faclair.ac.uk/sources/Seotal" , "rannsachadh" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "rannsachadh bun-cheallach" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "rannsachadh bun-cheallach" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Science]" ,
 "http://faclair.ac.uk/sources/Seotal" , "rannsachadh clionaigeach" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "rannsachadh liopadomaig" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "rannsachadh lùtha" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Science]" ,
 "http://faclair.ac.uk/sources/Seotal" , "rannsachadh margaidheachd" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "rannsachadh meidigeach" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "rannsaich" , "http://faclair.ac.uk/meta/Verb" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Computing]" ,
 "http://faclair.ac.uk/sources/Seotal" , "raointean agus seòrsachan de thogail dhealbhan" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "raointean agus seòrsaichean de thogail dhealbhan" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "raointean de thogail dhealbhan" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "raointean meidigeach" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "raointean sònraichte de rianachd phoblach" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "raon" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "raon" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Mathematics]" ,
 "http://faclair.ac.uk/sources/Seotal" , "raon còmhnard" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Mathematics]" ,
 "http://faclair.ac.uk/sources/Seotal" , "raon dìreach" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Mathematics]" ,
 "http://faclair.ac.uk/sources/Seotal" , "raon eadar-chairtealach" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Mathematics]" ,
 "http://faclair.ac.uk/sources/Seotal" , "raon gnìomhachais" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "raon guail" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "raon magnaiteach" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "raon magnaiteach" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Science]" ,
 "http://faclair.ac.uk/sources/Seotal" , "raon reul-chuairteach" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Science]" ,
 "http://faclair.ac.uk/sources/Seotal" , "raon trastanach" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Mathematics]" ,
 "http://faclair.ac.uk/sources/Seotal" , "raon-cluiche" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "raon-cothromachaidh" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Mathematics]" ,
 "http://faclair.ac.uk/sources/Seotal" , "rapsodaidh" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Music]" ,
 "http://faclair.ac.uk/sources/Seotal" , "rathad" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "rathad beag" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "rathad ga thogail" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "rathad mòr" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "rdughan cràbhach ann an eachdraidh na h-eaglais" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Religious and Moral Education]" ,
 "http://faclair.ac.uk/sources/Seotal" , "reachd" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "reachdail" , "http://faclair.ac.uk/meta/Adjective" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Modern Studies]" ,
 "http://faclair.ac.uk/sources/Seotal" , "reactam " , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Science]" ,
 "http://faclair.ac.uk/sources/Seotal" , "reacòrdair" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Music]" ,
 "http://faclair.ac.uk/sources/Seotal" , "reasabaidh" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Home Economics]" ,
 "http://faclair.ac.uk/sources/Seotal" , "reat" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Mathematics]" ,
 "http://faclair.ac.uk/sources/Seotal" , "reat bhuillean-cuisle" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Science]" ,
 "http://faclair.ac.uk/sources/Seotal" , "reat tarraing anail" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Mathematics]" ,
 "http://faclair.ac.uk/sources/Seotal" , "reat tarraing anail" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Science]" ,
 "http://faclair.ac.uk/sources/Seotal" , "reat-analachaidh" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Mathematics]" ,
 "http://faclair.ac.uk/sources/Seotal" , "reat-analachaidh" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Science]" ,
 "http://faclair.ac.uk/sources/Seotal" , "reat-iomlaid" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Mathematics]" ,
 "http://faclair.ac.uk/sources/Seotal" , "reat-pàighidh" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Mathematics]" ,
 "http://faclair.ac.uk/sources/Seotal" , "reatoraig" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Language]" ,
 "http://faclair.ac.uk/sources/Seotal" , "reatoraig agus cruinneachaidhean litreachais" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Language]" ,
 "http://faclair.ac.uk/sources/Seotal" , "reididheachd cosmaig" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Science]" ,
 "http://faclair.ac.uk/sources/Seotal" , "renium" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Science]" ,
 "http://faclair.ac.uk/sources/Seotal" , "reul" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Science]" ,
 "http://faclair.ac.uk/sources/Seotal" , "reul-bhad" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Science]" ,
 "http://faclair.ac.uk/sources/Seotal" , "reul-bhad a' Mhathain Mhòir" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Science]" ,
 "http://faclair.ac.uk/sources/Seotal" , "reul-chrios" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Science]" ,
 "http://faclair.ac.uk/sources/Seotal" , "reul-chuairt" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Science]" ,
 "http://faclair.ac.uk/sources/Seotal" , "reul-chuairt na gealaich" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Science]" ,
 "http://faclair.ac.uk/sources/Seotal" , "reul-chuairteach" , "http://faclair.ac.uk/meta/Adjective" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Science]" ,
 "http://faclair.ac.uk/sources/Seotal" , "reul-eòlach" , "http://faclair.ac.uk/meta/Adjective" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Science]" ,
 "http://faclair.ac.uk/sources/Seotal" , "reul-eòlaiche" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Science]" ,
 "http://faclair.ac.uk/sources/Seotal" , "reul-eòlas" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Science]" ,
 "http://faclair.ac.uk/sources/Seotal" , "reul-eòlas agus saidheansan co-cheangailte" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Science]" ,
 "http://faclair.ac.uk/sources/Seotal" , "reul-iùil" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Science]" ,
 "http://faclair.ac.uk/sources/Seotal" , "reultach" , "http://faclair.ac.uk/meta/Adjective" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Science]" ,
 "http://faclair.ac.uk/sources/Seotal" , "reultan niutronach" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Science]" ,
 "http://faclair.ac.uk/sources/Seotal" , "reusanta" , "http://faclair.ac.uk/meta/Adjective" , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "reòthta" , "http://faclair.ac.uk/meta/Adjective" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Science]" ,
 "http://faclair.ac.uk/sources/Seotal" , "reòthte" , "http://faclair.ac.uk/meta/Adjective" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Science]" ,
 "http://faclair.ac.uk/sources/Seotal" , "ri solas an latha" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Science]" ,
 "http://faclair.ac.uk/sources/Seotal" , "riadh" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Mathematics]" ,
 "http://faclair.ac.uk/sources/Seotal" , "riaghailt" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "riaghailt" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Mathematics]" ,
 "http://faclair.ac.uk/sources/Seotal" , "riaghailt a' cho-mheas chunbhalaich" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Mathematics]" ,
 "http://faclair.ac.uk/sources/Seotal" , "riaghailt iomadachaidh" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Mathematics]" ,
 "http://faclair.ac.uk/sources/Seotal" , "riaghailteach" , "http://faclair.ac.uk/meta/Adjective" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Mathematics]" ,
 "http://faclair.ac.uk/sources/Seotal" , "riaghailtean sàbhailteachd" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "riaghaltas" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Modern Studies]" ,
 "http://faclair.ac.uk/sources/Seotal" , "riaghaltas ionadail" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Modern Studies]" ,
 "http://faclair.ac.uk/sources/Seotal" , "riaghladh" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Computing]" ,
 "http://faclair.ac.uk/sources/Seotal" , "riaghladh" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "riaghladh" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Science]" ,
 "http://faclair.ac.uk/sources/Seotal" , "riaghladh chriomagan" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Computing]" ,
 "http://faclair.ac.uk/sources/Seotal" , "riaghladh dì-chomasaichte" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Computing]" ,
 "http://faclair.ac.uk/sources/Seotal" , "riaghladh phrògraman" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "rian" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Computing]" ,
 "http://faclair.ac.uk/sources/Seotal" , "rian dachaigh" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "rian dachaigh" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Home Economics]" ,
 "http://faclair.ac.uk/sources/Seotal" , "rian dachaigh agus teaghlaich" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "rian teaghlaich" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "rianachail" , "http://faclair.ac.uk/meta/Adjective" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Modern Studies]" ,
 "http://faclair.ac.uk/sources/Seotal" , "rianachd" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "rianachd luchd-aithne" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Computing]" ,
 "http://faclair.ac.uk/sources/Seotal" , "rianachd na h-eaconamaidh agus na h-àrainneachd" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "rianachd paraiste" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "rianachd phoblach" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "rianachd phoblach agus saidheans armailteach" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "rianachd phoblach agus seirbheis armailteach" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "rianachd susbaint" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Computing]" ,
 "http://faclair.ac.uk/sources/Seotal" , "rianachd uidheaman" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "rianaire" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Computing]" ,
 "http://faclair.ac.uk/sources/Seotal" , "rianaire acadaimigeach" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Computing]" ,
 "http://faclair.ac.uk/sources/Seotal" , "rianaire fàilteachais" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Computing]" ,
 "http://faclair.ac.uk/sources/Seotal" , "rianaire fàilteachais" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "rianaire leasachadh luchd-obrach Gàidhlig" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "rianaire leasachaidh" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Computing]" ,
 "http://faclair.ac.uk/sources/Seotal" , "rianaire lìonra" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Computing]" ,
 "http://faclair.ac.uk/sources/Seotal" , "rianaire pròiseict" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Computing]" ,
 "http://faclair.ac.uk/sources/Seotal" , "rianaire pròiseict" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "rianaire roinneil" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "rianaire siostaim" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Computing]" ,
 "http://faclair.ac.uk/sources/Seotal" , "riarachadh" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Mathematics]" ,
 "http://faclair.ac.uk/sources/Seotal" , "riarachadh neo-ionann" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Mathematics]" ,
 "http://faclair.ac.uk/sources/Seotal" , "riaraich" , "http://faclair.ac.uk/meta/Verb" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Mathematics]" ,
 "http://faclair.ac.uk/sources/Seotal" , "ricercar" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Music]" ,
 "http://faclair.ac.uk/sources/Seotal" , "riff" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Music]" ,
 "http://faclair.ac.uk/sources/Seotal" , "rinn na leòmain toll na mo gheansaidh" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Science]" ,
 "http://faclair.ac.uk/sources/Seotal" , "riochdair" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Language]" ,
 "http://faclair.ac.uk/sources/Seotal" , "riochdair pearsanta" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Language]" ,
 "http://faclair.ac.uk/sources/Seotal" , "riochdair roimhearach" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Language]" ,
 "http://faclair.ac.uk/sources/Seotal" , "rionnag" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Science]" ,
 "http://faclair.ac.uk/sources/Seotal" , "rionnag an earbaill" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Science]" ,
 "http://faclair.ac.uk/sources/Seotal" , "rionnag-an-earbaill aig Halley" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Science]" ,
 "http://faclair.ac.uk/sources/Seotal" , "rionnagach" , "http://faclair.ac.uk/meta/Adjective" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Science]" ,
 "http://faclair.ac.uk/sources/Seotal" , "rionnagan niutronach" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Science]" ,
 "http://faclair.ac.uk/sources/Seotal" , "ripieno" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Music]" ,
 "http://faclair.ac.uk/sources/Seotal" , "ritornello" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Music]" ,
 "http://faclair.ac.uk/sources/Seotal" , "ro-Shocratach" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "ro-cheòl" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Music]" ,
 "http://faclair.ac.uk/sources/Seotal" , "ro-chlasaigeach" , "http://faclair.ac.uk/meta/Adjective" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Language]" ,
 "http://faclair.ac.uk/sources/Seotal" , "ro-dhreag" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Science]" ,
 "http://faclair.ac.uk/sources/Seotal" , "ro-eachdraidheil" , "http://faclair.ac.uk/meta/Adjective" , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "ro-innleachd" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "ro-innleachdan inntinn" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "ro-inns" , "http://faclair.ac.uk/meta/Verb" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Mathematics]" ,
 "http://faclair.ac.uk/sources/Seotal" , "ro-innse" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Mathematics]" ,
 "http://faclair.ac.uk/sources/Seotal" , "ro-leasachan" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Language]" ,
 "http://faclair.ac.uk/sources/Seotal" , "ro-sgoil" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "ro-shealladh" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Computing]" ,
 "http://faclair.ac.uk/sources/Seotal" , "ro-shealladh brath" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Computing]" ,
 "http://faclair.ac.uk/sources/Seotal" , "ro-shealladh clò-bhualaidh" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Computing]" ,
 "http://faclair.ac.uk/sources/Seotal" , "ro-shealladh duilleag lìn" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Computing]" ,
 "http://faclair.ac.uk/sources/Seotal" , "ro-thùs-ghinean" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Science]" ,
 "http://faclair.ac.uk/sources/Seotal" , "rock" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Music]" ,
 "http://faclair.ac.uk/sources/Seotal" , "roentgenium" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Science]" ,
 "http://faclair.ac.uk/sources/Seotal" , "rogha" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Computing]" ,
 "http://faclair.ac.uk/sources/Seotal" , "roghainn" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Computing]" ,
 "http://faclair.ac.uk/sources/Seotal" , "roghainn" , "http://faclair.ac.uk/meta/noun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Computing]" ,
 "http://faclair.ac.uk/sources/Seotal" , "roghainn" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "roghainn" , "http://faclair.ac.uk/meta/noun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "roghainn bhon chlàr-cluiche" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Computing]" ,
 "http://faclair.ac.uk/sources/Seotal" , "roghainneachd" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "roghainneachd, libearalachd agus traidiseantalachd" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "roghainneachd, liberalachd agus traidiseantalachd" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "roghainnean Eadar-lìn" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Computing]" ,
 "http://faclair.ac.uk/sources/Seotal" , "roghainnean brobhsair" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Computing]" ,
 "http://faclair.ac.uk/sources/Seotal" , "roghainnean eadar-lìn" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Computing]" ,
 "http://faclair.ac.uk/sources/Seotal" , "roghainnean sgrion no roghainnean taisbeanaidh (a rèir suidheachadh)" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Computing]" ,
 "http://faclair.ac.uk/sources/Seotal" , "roghainneil" , "http://faclair.ac.uk/meta/Adjective" , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "roile" , "http://faclair.ac.uk/meta/noun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
