"2","Ministear Cloinne is Foghlaim na h-Alba","","a","Ministear Cloinne is Foghlaim na h-Alba","","a",
"2","Ministear Cosnadh na h-Òigridh","","a","Ministear Cosnadh na h-Òigridh","","a",
"2","Ministear Ghnothaichean na Pàrlamaid","","a","Ministear Ghnothaichean na Pàrlamaid","","a",
"2","Ministear Riaghaltas na h-Alba","","a","Ministear Riaghaltas na h-Alba","","a",
"2","Ministear Slàinte a’ Phobaill","","a","Ministear Slàinte a’ Phobaill","","a",
"2","Ministear Stàite","","a","Ministear Stàite","","a",
"2","Ministear Sàbhailteachd na Coimhearsnachd agus Chùisean Laghail","","a","Ministear Sàbhailteachd na Coimhearsnachd agus Chùisean Laghail","","a",
"2","Ministear airson nan Geamaichean Co-fhlaitheis agus Spòrs","","a","Ministear airson nan Geamaichean Co-fhlaitheis agus Spòrs","","a",
"2","Ministear an Fhoghlaim, na Roinn Eòrpa agus Chùisean Taoibh A-muigh","","a","Ministear an Fhoghlaim, na Roinn Eòrpa agus Chùisean Taoibh A-muigh","","a",
"2","Ministear an Ionmhais agus Riaghaltais Ionadail","","a","Ministear an Ionmhais agus Riaghaltais Ionadail","","a",
"2","Ministear an Ionnsachaidh, Saidheans agus Chànanan na h-Alba","","a","Ministear an Ionnsachaidh, Saidheans agus Chànanan na h-Alba","","a",
"2","Ministear an Leasachaidh Dhùthchail","","a","Ministear an Leasachaidh Dhùthchail","","a",
"2","Ministear an Riaghaltais Ionadail agus Dealbhaidh","","a","Ministear an Riaghaltais Ionadail agus Dealbhaidh","","a",
"2","Ministear an Taigheadais agus Shochairean","","a","Ministear an Taigheadais agus Shochairean","","a",
"2","Ministear an Àiteachais an Iasgaich agus a’ Bhìdh","","a","Ministear an Àiteachais an Iasgaich agus a’ Bhìdh","","a",
"2","Ministear a’ Cheartais","","a","Ministear a’ Cheartais","","a",
"2","Ministear a’ Cheartais Shòisealta","","a","Ministear a’ Cheartais Shòisealta","","a",
"2","Ministear a’ Chrùin","","a","Ministear a’ Chrùin","","a",
"2","Ministear gun Chùram Roinne","","a","Ministear gun Chùram Roinne","","a",
"2","Ministear na Cloinne agus Dhaoine Òga","","a","Ministear na Cloinne agus Dhaoine Òga","","a",
"2","Ministear na Còmhdhalach","","a","Ministear na Còmhdhalach","","a",
"2","Ministear na Còmhdhalach agus Seann Luchd-dìon","","a","Ministear na Còmhdhalach agus Seann Luchd-dìon","","a",
"2","Ministear na Lùtha, Iomairt agus Turasachd","","a","Ministear na Lùtha, Iomairt agus Turasachd","","a",
"2","Ministear na Pàrlamaid","","a","Ministear na Pàrlamaid","","a",
"2","Ministear na Slàinte is Cùraim Choimhearsnachd","","a","Ministear na Slàinte is Cùraim Choimhearsnachd","","a",
"2","Ministear na h-Iomairt is an Fhoghlaim Bheatha","","a","Ministear na h-Iomairt is an Fhoghlaim Bheatha","","a",
"2","Ministear na h-Àrainneachd agus Atharrachadh na Gnàth-shìde","","a","Ministear na h-Àrainneachd agus Atharrachadh na Gnàth-shìde","","a",
"2","Ministear na h-Àrainneachd, na  Spòrs agus a’ Chultair","","a","Ministear na h-Àrainneachd, na  Spòrs agus a’ Chultair","","a",
"2","Ministear nan Cùisean Cèin agus Leasachadh Eadar-nàiseanta","","a","Ministear nan Cùisean Cèin agus Leasachadh Eadar-nàiseanta","","a",
"2","Ministreachd an Dìon","","a","Ministreachd an Dìon","","a",
"2","Ministreachd an Àiteachais, Iasgaich agus Bìdh","","a","Ministreachd an Àiteachais, Iasgaich agus Bìdh","","a",
"2","Ministreachd a’ Cheartais","","a","Ministreachd a’ Cheartais","","a",
"2","Modail na h-Alba de thiomnadh chumhachdan","","a","Modail na h-Alba de thiomnadh chumhachdan","","a",
"2","Modh Bile Measgaichte","","a","Modh Bile Measgaichte","","a",
"2","Moladh SAC Caolas Bharraigh","","a","Moladh SAC Caolas Bharraigh","","a",
"2","Morair Dearg","","a","Morair Dearg","","a",
"2","Morair Tagraidh","","a","Morair Tagraidh","","a",
"2","Morair Tagraidh na h-Alba","","a","Morair Tagraidh na h-Alba","","a",
"2","Morair an Ath-thagraidh","","a","Morair an Ath-thagraidh","","a",
"2","Morair-ionaid a’ Chrùin","","a","Morair-ionaid a’ Chrùin","","a",
"2","Morairean","","a","Morairean","","a",
"2","Màthair na Pàrlamaid","","a","Màthair na Pàrlamaid","","a",
"2","Mìos Aire Aillse Broillich","","a","Mìos Aire Aillse Broillich","","a",
"2","Mòr-ionad Spòrs Coimhearsnachd","","a","Mòr-ionad Spòrs Coimhearsnachd","","a",
"2","Na Morairean Spioradail","","a","Na Morairean Spioradail","","a",
"2","Neach-aithisg Oifigeil","","a","Neach-aithisg Oifigeil","","a",
"2","Neach-casaid Ceangail Ball-coise","","a","Neach-casaid Ceangail Ball-coise","","a",
"2","Neach-casaid a’ Chrùin","","a","Neach-casaid a’ Chrùin","","a",
"2","Neach-comhairleachaidh Sàbhailteachd Teine","","a","Neach-comhairleachaidh Sàbhailteachd Teine","","a",
"2","Neach-lagha Riaghaltas na h-Alba","","a","Neach-lagha Riaghaltas na h-Alba","","a",
"2","Neach-sgrùdaidh na Banrigh","","a","Neach-sgrùdaidh na Banrigh","","a",
"2","Neach-sgrùdaidh nan Gearanan Breith","","a","Neach-sgrùdaidh nan Gearanan Breith","","a",
"2","Neach-tagraidh an Rìgh","","a","Neach-tagraidh an Rìgh","","a",
"2","Neach-tagraidh na Banrighe","","a","Neach-tagraidh na Banrighe","","a",
"2","Neach-teagaisg le Ùr-theisteanas","","a","Neach-teagaisg le Ùr-theisteanas","","a",
"2","Neach-trusaidh Oifigeil nam Fiach","","a","Neach-trusaidh Oifigeil nam Fiach","","a",
"2","Nurs Choitcheann Chlàraichte","","a","Nurs Choitcheann Chlàraichte","","a",
"2","Nurs Inntinneil Chlàraichte","","a","Nurs Inntinneil Chlàraichte","","a",
"2","Nurs Stàit-chlàraichte","","a","Nurs Stàit-chlàraichte","","a",
"2","Oidhche Luchd-tasgaidh nam Filmichean Albannach","","a","Oidhche Luchd-tasgaidh nam Filmichean Albannach","","a",
"2","Oifigeach Luachaidh","","a","Oifigeach Luachaidh","","a",
